UnixTime,Exchange
1549902608,3194.54
1549902605,3194.56
1549902599,3194.56
1549902596,3194.57
1549902585,3194.59
1549902576,3194.63
1549902567,3194.63
1549902566,3191.0
1549902557,3191.0
1549902555,3194.66
1549902555,3194.67
1549902536,3193.95
1549902525,3193.97
1549902506,3194.09
1549902506,3194.09
1549902505,3194.09
1549902494,3191.0
1549902494,3194.24
1549902493,3191.0
1549902493,3191.0
1549902492,3191.0
1549902490,3191.0
1549902476,3191.0
1549902469,3190.0
1549902469,3190.01
1549902469,3190.01
1549902467,3191.0
1549902455,3191.0
1549902451,3191.0
1549902437,3191.0
1549902434,3191.0
1549902433,3191.0
1549902428,3191.0
1549902415,3191.0
1549902410,3191.0
1549902405,3190.0
1549902399,3191.0
1549902390,3191.0
1549902385,3191.0
1549902379,3191.0
1549902374,3190.0
1549902373,3191.0
1549902372,3191.0
1549902371,3191.0
1549902370,3191.0
1549902368,3191.0
1549902363,3191.0
1549902352,3190.0
1549902330,3191.0
1549902316,3191.0
1549902312,3191.0
1549902311,3190.27
1549902311,3190.27
1549902305,3190.0
1549902302,3190.27
1549902302,3190.27
1549902254,3191.0
1549902229,3191.0
1549902187,3191.0
1549902186,3191.0
1549902173,3196.03
1549902167,3191.0
1549902161,3196.03
1549902126,3196.42
1549902117,3196.53
1549902116,3190.27
1549902116,3196.53
1549902102,3196.59
1549902100,3196.81
1549902100,3196.81
1549902100,3196.71
1549902100,3196.67
1549902100,3196.66
1549902099,3195.59
1549902097,3190.05
1549902061,3190.01
1549902056,3190.01
1549902027,3195.44
1549901955,3196.2
1549901955,3196.22
1549901955,3196.22
1549901954,3195.0
1549901954,3195.0
1549901913,3196.0
1549901913,3195.93
1549901913,3195.91
1549901896,3195.91
1549901895,3195.91
1549901895,3195.91
1549901894,3195.91
1549901888,3195.93
1549901882,3195.93
1549901858,3195.93
1549901772,3195.93
1549901771,3195.93
1549901769,3195.93
1549901768,3195.93
1549901767,3195.93
1549901759,3195.93
1549901709,3195.91
1549901676,3195.93
1549901675,3195.93
1549901651,3195.91
1549901650,3195.91
1549901624,3195.91
1549901618,3190.61
1549901594,3195.93
1549901592,3194.68
1549901565,3194.68
1549901548,3194.68
1549901541,3194.68
1549901477,3195.21
1549901474,3195.21
1549901469,3195.21
1549901454,3190.41
1549901452,3194.68
1549901404,3196.66
1549901404,3196.6
1549901404,3194.69
1549901403,3194.68
1549901402,3194.68
1549901369,3195.21
1549901360,3195.21
1549901356,3195.21
1549901276,3191.7
1549901235,3196.59
1549901234,3196.59
1549901232,3196.59
1549901210,3193.0
1549901201,3193.0
1549901199,3193.0
1549901198,3192.0
1549901112,3196.6
1549901111,3196.67
1549901105,3190.68
1549901096,3196.6
1549901069,3193.61
1549901043,3190.44
1549901041,3191.86
1549901000,3191.87
1549900998,3193.38
1549900998,3193.38
1549900996,3195.21
1549900996,3195.21
1549900937,3196.31
1549900898,3196.96
1549900837,3198.33
1549900813,3198.91
1549900796,3197.91
1549900795,3197.86
1549900710,3197.86
1549900694,3197.54
1549900683,3197.64
1549900660,3193.38
1549900557,3195.09
1549900495,3191.86
1549900462,3193.58
1549900458,3193.58
1549900447,3193.58
1549900395,3188.11
1549900393,3189.1
1549900366,3191.86
1549900306,3192.01
1549900289,3189.21
1549900288,3189.21
1549900276,3193.22
1549900256,3189.1
1549900238,3196.41
1549900238,3196.41
1549900224,3192.0
1549900220,3196.8
1549900217,3196.8
1549900215,3192.73
1549900215,3192.73
1549900215,3192.73
1549900212,3195.2
1549900206,3196.65
1549900204,3196.8
1549900203,3196.65
1549900202,3196.65
1549900198,3196.8
1549900182,3195.2
1549900181,3195.2
1549900159,3192.73
1549900159,3192.73
1549900112,3195.2
1549900073,3195.21
1549900062,3192.74
1549900052,3195.65
1549900047,3195.74
1549899997,3196.62
1549899982,3192.73
1549899979,3196.76
1549899977,3196.78
1549899963,3196.88
1549899920,3197.06
1549899905,3197.07
1549899874,3191.29
1549899871,3197.25
1549899854,3197.42
1549899826,3197.75
1549899825,3197.68
1549899800,3198.41
1549899789,3198.41
1549899754,3198.43
1549899747,3194.33
1549899744,3198.43
1549899737,3198.43
1549899737,3198.43
1549899736,3198.43
1549899735,3198.43
1549899735,3198.41
1549899734,3198.41
1549899677,3198.17
1549899677,3198.17
1549899676,3198.22
1549899671,3198.35
1549899645,3192.41
1549899635,3198.5
1549899609,3195.66
1549899604,3195.21
1549899603,3193.56
1549899603,3193.56
1549899602,3193.56
1549899594,3189.41
1549899560,3192.09
1549899554,3188.23
1549899524,3191.9
1549899516,3191.65
1549899485,3192.06
1549899470,3187.33
1549899436,3191.85
1549899436,3191.85
1549899429,3191.55
1549899426,3196.71
1549899426,3195.68
1549899426,3193.3
1549899426,3193.3
1549899424,3191.34
1549899418,3190.66
1549899388,3193.3
1549899387,3191.83
1549899387,3191.83
1549899375,3190.41
1549899374,3190.41
1549899369,3191.5
1549899357,3191.08
1549899357,3191.08
1549899355,3190.98
1549899355,3190.98
1549899355,3190.98
1549899354,3190.98
1549899354,3191.1
1549899343,3191.65
1549899341,3191.66
1549899339,3191.66
1549899310,3190.39
1549899270,3192.29
1549899255,3192.77
1549899250,3191.97
1549899234,3190.82
1549899216,3186.78
1549899216,3193.4
1549899216,3188.01
1549899208,3188.01
1549899202,3188.01
1549899200,3187.17
1549899200,3187.17
1549899186,3187.65
1549899174,3188.59
1549899161,3188.05
1549899142,3185.88
1549899142,3186.6
1549899138,3188.97
1549899137,3189.02
1549899136,3189.02
1549899136,3188.93
1549899134,3186.63
1549899130,3188.93
1549899128,3189.02
1549899126,3188.98
1549899123,3183.07
1549899118,3188.98
1549899117,3190.89
1549899116,3183.88
1549899116,3183.86
1549899113,3183.88
1549899112,3183.06
1549899109,3184.66
1549899104,3180.71
1549899104,3181.0
1549899103,3182.28
1549899102,3184.46
1549899102,3184.62
1549899101,3184.65
1549899096,3185.84
1549899092,3192.85
1549899092,3191.31
1549899091,3191.11
1549899091,3189.29
1549899090,3187.68
1549899090,3187.67
1549899090,3185.9
1549899090,3185.9
1549899088,3185.9
1549899088,3185.85
1549899084,3184.63
1549899082,3184.64
1549899079,3185.31
1549899077,3185.3
1549899074,3186.52
1549899072,3186.53
1549899070,3186.53
1549899070,3186.53
1549899064,3188.0
1549899063,3188.01
1549899062,3188.01
1549899061,3188.0
1549899061,3188.01
1549899060,3188.01
1549899059,3188.01
1549899059,3188.01
1549899058,3188.01
1549899058,3188.01
1549899057,3188.01
1549899056,3188.01
1549899048,3188.01
1549899048,3188.01
1549899030,3188.01
1549899027,3188.0
1549899023,3188.0
1549899022,3188.0
1549899012,3188.01
1549899011,3188.01
1549899008,3188.01
1549898990,3188.01
1549898985,3188.01
1549898983,3188.01
1549898982,3188.01
1549898977,3188.01
1549898977,3188.01
1549898959,3190.0
1549898958,3190.0
1549898958,3190.0
1549898958,3190.0
1549898957,3190.0
1549898957,3190.0
1549898956,3190.0
1549898956,3191.35
1549898956,3191.35
1549898954,3191.35
1549898953,3191.35
1549898951,3191.35
1549898950,3191.35
1549898950,3191.36
1549898949,3191.35
1549898949,3191.36
1549898949,3191.35
1549898948,3191.35
1549898946,3191.35
1549898937,3191.36
1549898914,3191.36
1549898911,3191.36
1549898907,3191.36
1549898905,3191.35
1549898903,3191.35
1549898895,3191.36
1549898895,3191.36
1549898871,3191.35
1549898871,3191.36
1549898867,3191.35
1549898862,3191.35
1549898830,3191.36
1549898829,3191.36
1549898813,3191.81
1549898805,3191.33
1549898800,3190.0
1549898797,3191.46
1549898773,3192.0
1549898717,3192.17
1549898717,3192.17
1549898716,3192.17
1549898711,3192.22
1549898695,3192.15
1549898647,3190.67
1549898632,3190.11
1549898630,3190.01
1549898630,3190.01
1549898621,3190.01
1549898621,3190.01
1549898618,3190.01
1549898617,3190.01
1549898580,3190.01
1549898562,3190.01
1549898562,3190.01
1549898561,3190.01
1549898559,3190.55
1549898557,3190.01
1549898555,3195.94
1549898555,3195.1
1549898555,3195.0
1549898555,3195.0
1549898555,3193.89
1549898555,3192.29
1549898553,3190.01
1549898535,3190.01
1549898534,3190.01
1549898515,3190.01
1549898513,3190.0
1549898507,3190.01
1549898503,3190.01
1549898495,3190.01
1549898492,3190.0
1549898492,3190.45
1549898488,3190.46
1549898487,3190.46
1549898485,3190.45
1549898477,3190.46
1549898470,3190.46
1549898469,3190.46
1549898468,3190.46
1549898456,3190.46
1549898456,3190.46
1549898447,3190.46
1549898438,3190.46
1549898430,3190.46
1549898428,3190.46
1549898413,3190.46
1549898411,3190.46
1549898410,3190.45
1549898409,3190.46
1549898407,3190.46
1549898404,3194.08
1549898403,3190.46
1549898403,3190.46
1549898402,3190.46
1549898401,3190.46
1549898396,3190.46
1549898395,3190.46
1549898387,3190.46
1549898385,3194.67
1549898385,3194.66
1549898385,3194.09
1549898385,3192.29
1549898385,3190.69
1549898385,3190.46
1549898385,3190.46
1549898385,3190.46
1549898384,3190.46
1549898382,3190.46
1549898376,3190.46
1549898368,3190.46
1549898368,3190.46
1549898368,3190.46
1549898368,3190.46
1549898367,3190.46
1549898367,3190.46
1549898365,3190.46
1549898359,3190.46
1549898354,3190.46
1549898348,3190.46
1549898347,3190.46
1549898335,3190.46
1549898333,3190.45
1549898332,3190.47
1549898327,3190.48
1549898317,3190.48
1549898310,3190.48
1549898307,3190.48
1549898304,3190.48
1549898296,3190.48
1549898278,3190.48
1549898271,3190.48
1549898257,3190.48
1549898249,3190.48
1549898152,3190.48
1549898115,3190.78
1549898113,3190.53
1549898098,3190.46
1549898096,3190.47
1549898080,3191.29
1549898062,3190.64
1549898058,3190.72
1549898056,3190.52
1549898056,3190.52
1549898054,3190.52
1549898053,3190.6
1549898053,3190.6
1549898053,3190.6
1549898052,3190.6
1549898043,3190.74
1549898021,3190.77
1549898014,3190.4
1549898005,3190.66
1549897991,3197.03
1549897979,3192.19
1549897954,3191.77
1549897935,3191.99
1549897931,3197.06
1549897930,3192.12
1549897928,3190.47
1549897916,3191.85
1549897893,3191.44
1549897874,3193.08
1549897870,3197.04
1549897862,3192.56
1549897843,3192.2
1549897819,3191.71
1549897811,3191.69
1549897805,3195.39
1549897805,3191.44
1549897804,3191.43
1549897803,3191.11
1549897793,3192.0
1549897780,3191.57
1549897766,3195.35
1549897759,3190.0
1549897758,3190.32
1549897758,3190.68
1549897757,3191.42
1549897756,3191.43
1549897755,3191.43
1549897750,3191.43
1549897744,3191.43
1549897733,3191.43
1549897733,3191.43
1549897732,3191.43
1549897732,3191.43
1549897731,3193.88
1549897731,3191.43
1549897730,3191.43
1549897717,3191.43
1549897697,3191.42
1549897697,3191.42
1549897697,3191.42
1549897697,3191.47
1549897695,3193.0
1549897690,3193.01
1549897689,3193.01
1549897654,3193.01
1549897653,3193.01
1549897629,3193.01
1549897605,3193.01
1549897587,3193.01
1549897576,3193.01
1549897576,3193.01
1549897572,3193.01
1549897571,3193.01
1549897569,3193.01
1549897567,3193.01
1549897566,3193.01
1549897547,3193.0
1549897520,3194.93
1549897517,3194.93
1549897504,3194.39
1549897502,3193.98
1549897477,3194.39
1549897473,3194.12
1549897473,3194.12
1549897470,3194.01
1549897470,3194.01
1549897467,3194.62
1549897461,3194.35
1549897460,3194.35
1549897455,3194.75
1549897453,3194.29
1549897437,3192.48
1549897437,3192.48
1549897435,3193.27
1549897430,3194.68
1549897422,3195.69
1549897422,3195.69
1549897421,3195.69
1549897421,3195.69
1549897421,3195.69
1549897420,3195.99
1549897420,3195.53
1549897419,3195.53
1549897419,3195.53
1549897418,3196.12
1549897418,3195.85
1549897417,3195.85
1549897416,3195.85
1549897403,3201.0
1549897403,3200.3
1549897397,3200.39
1549897396,3200.41
1549897396,3200.41
1549897368,3201.29
1549897364,3195.69
1549897364,3195.69
1549897364,3195.71
1549897364,3200.8
1549897346,3200.9
1549897312,3201.7
1549897249,3203.53
1549897238,3205.01
1549897238,3205.01
1549897238,3204.45
1549897238,3204.38
1549897238,3203.74
1549897238,3203.74
1549897238,3203.74
1549897237,3201.95
1549897237,3201.58
1549897237,3201.58
1549897237,3201.58
1549897237,3201.58
1549897235,3201.61
1549897235,3201.59
1549897235,3201.59
1549897202,3201.66
1549897202,3201.66
1549897166,3202.02
1549897151,3195.96
1549897151,3195.96
1549897150,3195.96
1549897150,3195.98
1549897146,3195.96
1549897146,3195.97
1549897146,3196.18
1549897146,3196.21
1549897126,3202.35
1549897100,3196.45
1549897081,3202.64
1549897072,3202.7
1549897068,3196.41
1549897048,3202.72
1549897048,3200.12
1549897035,3200.12
1549897028,3200.12
1549896982,3202.55
1549896982,3202.53
1549896982,3202.5
1549896968,3203.17
1549896961,3203.41
1549896955,3203.5
1549896941,3203.58
1549896901,3203.57
1549896901,3203.57
1549896870,3203.97
1549896817,3204.1
1549896817,3204.1
1549896816,3204.02
1549896816,3202.91
1549896816,3199.52
1549896807,3204.06
1549896807,3202.42
1549896807,3202.39
1549896807,3202.38
1549896807,3202.37
1549896807,3202.36
1549896761,3201.86
1549896761,3202.57
1549896761,3202.57
1549896761,3201.86
1549896761,3201.1
1549896761,3200.16
1549896761,3199.73
1549896754,3199.72
1549896734,3199.52
1549896707,3199.52
1549896676,3199.69
1549896572,3200.14
1549896541,3194.23
1549896539,3196.74
1549896459,3199.73
1549896415,3200.0
1549896412,3200.16
1549896411,3200.0
1549896398,3200.08
1549896386,3200.09
1549896377,3200.14
1549896375,3198.8
1549896371,3197.37
1549896371,3196.74
1549896371,3196.74
1549896363,3196.74
1549896315,3191.52
1549896253,3196.74
1549896229,3191.46
1549896212,3191.46
1549896140,3196.72
1549896136,3196.72
1549896135,3196.72
1549896135,3196.72
1549896043,3196.35
1549896042,3196.35
1549896042,3195.0
1549896041,3194.99
1549895885,3196.64
1549895879,3196.71
1549895875,3196.54
1549895870,3196.54
1549895850,3196.54
1549895825,3196.74
1549895823,3196.74
1549895821,3196.73
1549895802,3196.74
1549895800,3196.73
1549895794,3196.73
1549895774,3196.56
1549895774,3195.71
1549895772,3195.7
1549895733,3196.54
1549895722,3196.01
1549895708,3196.55
1549895707,3196.55
1549895703,3195.94
1549895703,3195.94
1549895703,3195.92
1549895699,3195.71
1549895697,3195.95
1549895685,3195.95
1549895662,3195.95
1549895659,3195.95
1549895633,3196.01
1549895595,3196.04
1549895564,3195.71
1549895555,3194.67
1549895553,3194.69
1549895550,3194.28
1549895544,3194.3
1549895534,3194.28
1549895513,3191.42
1549895461,3196.4
1549895450,3196.99
1549895443,3197.29
1549895436,3193.42
1549895433,3193.42
1549895432,3195.0
1549895403,3198.1
1549895403,3198.1
1549895402,3198.1
1549895402,3197.99
1549895372,3198.68
1549895357,3198.77
1549895317,3193.42
1549895294,3199.09
1549895294,3199.09
1549895271,3195.0
1549895244,3199.93
1549895236,3195.0
1549895236,3195.05
1549895236,3195.35
1549895235,3198.42
1549895235,3200.03
1549895228,3200.03
1549895174,3200.08
1549895123,3200.08
1549895110,3200.01
1549895109,3200.01
1549895073,3200.09
1549895070,3200.09
1549895051,3195.42
1549895042,3195.35
1549895042,3195.37
1549895042,3195.37
1549895018,3200.12
1549895016,3196.05
1549894999,3200.14
1549894994,3200.14
1549894994,3200.16
1549894994,3200.14
1549894981,3200.0
1549894957,3196.0
1549894956,3196.0
1549894952,3201.7
1549894951,3201.7
1549894951,3201.7
1549894951,3201.46
1549894951,3201.45
1549894951,3201.43
1549894951,3201.2
1549894948,3196.0
1549894948,3197.0
1549894941,3201.75
1549894941,3201.73
1549894941,3201.7
1549894936,3196.01
1549894919,3200.0
1549894913,3200.0
1549894912,3200.0
1549894911,3200.0
1549894908,3200.0
1549894903,3200.0
1549894902,3200.0
1549894898,3200.0
1549894897,3200.0
1549894892,3200.0
1549894881,3200.0
1549894880,3200.0
1549894864,3204.24
1549894864,3204.2
1549894863,3203.48
1549894863,3202.55
1549894863,3202.5
1549894863,3202.49
1549894842,3199.77
1549894823,3200.0
1549894823,3200.0
1549894814,3200.0
1549894814,3200.0
1549894814,3200.0
1549894809,3196.0
1549894804,3199.0
1549894802,3198.8
1549894787,3198.8
1549894753,3194.36
1549894752,3193.77
1549894752,3193.77
1549894725,3193.0
1549894715,3196.58
1549894715,3196.52
1549894715,3196.49
1549894715,3196.49
1549894715,3196.49
1549894702,3193.0
1549894691,3193.0
1549894690,3193.0
1549894633,3191.0
1549894632,3191.0
1549894632,3191.0
1549894630,3190.95
1549894630,3190.8
1549894598,3190.76
1549894592,3190.0
1549894514,3190.74
1549894504,3190.76
1549894502,3190.75
1549894461,3190.68
1549894457,3190.68
1549894455,3189.31
1549894454,3189.31
1549894447,3190.68
1549894446,3190.68
1549894446,3190.68
1549894421,3190.56
1549894421,3190.56
1549894421,3190.56
1549894393,3190.85
1549894389,3190.95
1549894351,3186.52
1549894350,3188.89
1549894340,3190.99
1549894329,3190.99
1549894278,3191.0
1549894273,3188.5
1549894271,3190.99
1549894270,3190.99
1549894262,3190.99
1549894232,3190.99
1549894221,3190.5
1549894219,3190.5
1549894217,3187.22
1549894215,3189.99
1549894210,3191.0
1549894182,3191.0
1549894154,3190.5
1549894142,3188.8
1549894119,3191.0
1549894119,3190.0
1549894113,3189.99
1549894113,3189.99
1549894103,3189.6
1549894101,3186.47
1549894101,3187.79
1549894101,3187.8
1549894099,3189.37
1549894089,3189.99
1549894054,3189.99
1549894052,3189.97
1549894029,3189.4
1549894004,3189.5
1549893975,3189.68
1549893971,3189.7
1549893970,3189.7
1549893969,3189.7
1549893916,3189.31
1549893915,3188.8
1549893880,3188.89
1549893835,3189.37
1549893802,3187.0
1549893790,3185.99
1549893786,3185.99
1549893782,3189.2
1549893774,3185.99
1549893768,3183.7
1549893737,3184.4
1549893737,3183.61
1549893735,3187.89
1549893668,3187.79
1549893622,3186.0
1549893622,3185.98
1549893619,3183.8
1549893617,3185.95
1549893615,3182.64
1549893603,3185.95
1549893595,3181.8
1549893591,3181.8
1549893569,3181.6
1549893569,3181.6
1549893543,3185.97
1549893540,3185.97
1549893536,3181.5
1549893524,3180.17
1549893524,3180.17
1549893504,3181.3
1549893477,3179.98
1549893474,3181.2
1549893474,3181.2
1549893449,3181.0
1549893444,3185.0
1549893431,3185.0
1549893430,3185.0
1549893424,3185.0
1549893421,3180.7
1549893415,3185.0
1549893398,3182.2
1549893375,3185.0
1549893374,3185.0
1549893316,3185.99
1549893315,3183.87
1549893306,3180.66
1549893304,3182.4
1549893300,3182.4
1549893297,3182.4
1549893263,3182.2
1549893237,3184.0
1549893237,3184.0
1549893235,3184.7
1549893190,3184.1
1549893138,3184.0
1549893137,3184.0
1549893130,3181.5
1549893106,3183.87
1549893105,3183.87
1549893088,3178.18
1549893087,3178.4
1549893080,3183.85
1549893077,3183.83
1549893075,3183.85
1549893060,3178.4
1549893052,3178.11
1549893032,3178.7
1549893013,3179.5
1549892989,3178.0
1549892954,3183.77
1549892949,3183.83
1549892929,3183.7
1549892888,3181.4
1549892784,3182.57
1549892780,3182.57
1549892655,3183.7
1549892637,3178.97
1549892623,3180.0
1549892602,3184.66
1549892593,3179.0
1549892591,3184.66
1549892557,3178.9
1549892537,3183.01
1549892527,3178.4
1549892495,3178.5
1549892470,3178.5
1549892442,3178.3
1549892414,3178.3
1549892412,3178.0
1549892407,3178.9
1549892381,3178.0
1549892380,3178.3
1549892361,3183.35
1549892345,3178.3
1549892340,3178.0
1549892318,3183.35
1549892316,3178.2
1549892316,3178.2
1549892295,3178.0
1549892290,3178.2
1549892277,3183.41
1549892269,3178.5
1549892269,3178.5
1549892268,3178.5
1549892252,3178.01
1549892245,3179.0
1549892241,3179.0
1549892192,3178.9
1549892191,3178.9
1549892170,3183.71
1549892165,3178.8
1549892164,3178.8
1549892149,3178.02
1549892143,3180.2
1549892137,3180.2
1549892120,3179.5
1549892119,3179.5
1549892115,3179.5
1549892113,3179.5
1549892113,3179.5
1549892112,3179.5
1549892112,3179.5
1549892110,3179.5
1549892065,3183.06
1549892060,3183.04
1549892057,3178.0
1549891965,3178.0
1549891965,3179.0
1549891965,3179.02
1549891947,3180.0
1549891947,3180.0
1549891935,3181.85
1549891880,3184.7
1549891880,3182.5
1549891878,3182.48
1549891875,3180.0
1549891861,3185.3
1549891815,3180.01
1549891805,3185.67
1549891805,3185.66
1549891803,3182.99
1549891802,3183.0
1549891802,3183.0
1549891787,3185.67
1549891784,3183.7
1549891762,3183.6
1549891727,3185.67
1549891721,3183.5
1549891695,3184.2
1549891688,3182.99
1549891648,3179.35
1549891638,3184.0
1549891629,3185.58
1549891604,3179.36
1549891602,3179.18
1549891595,3185.62
1549891515,3184.17
1549891515,3185.96
1549891515,3184.5
1549891513,3184.5
1549891478,3184.5
1549891469,3184.64
1549891456,3189.9
1549891455,3189.9
1549891422,3184.65
1549891403,3190.37
1549891259,3186.0
1549891250,3186.0
1549891246,3186.01
1549891226,3189.75
1549891164,3189.75
1549891164,3189.75
1549891138,3189.82
1549891126,3186.0
1549891125,3186.8
1549891113,3190.42
1549891106,3188.89
1549891104,3190.56
1549891104,3190.54
1549891101,3186.8
1549891100,3186.8
1549891081,3190.65
1549891075,3190.67
1549891056,3187.65
1549891051,3187.65
1549891047,3187.65
1549891042,3187.65
1549891029,3187.66
1549890990,3190.76
1549890985,3190.92
1549890975,3192.79
1549890961,3193.56
1549890961,3193.55
1549890960,3190.0
1549890955,3193.77
1549890943,3190.0
1549890926,3190.0
1549890913,3195.28
1549890913,3195.28
1549890913,3195.28
1549890863,3196.99
1549890844,3198.45
1549890841,3197.0
1549890841,3197.0
1549890828,3196.97
1549890821,3196.99
1549890795,3192.48
1549890793,3195.0
1549890793,3193.22
1549890790,3192.29
1549890790,3192.0
1549890770,3192.0
1549890767,3188.99
1549890765,3188.8
1549890751,3188.18
1549890747,3188.0
1549890747,3187.82
1549890745,3187.82
1549890745,3187.05
1549890744,3187.82
1549890744,3187.0
1549890744,3187.0
1549890739,3187.0
1549890735,3187.0
1549890734,3187.0
1549890718,3187.0
1549890717,3187.0
1549890708,3187.0
1549890708,3187.0
1549890708,3187.0
1549890708,3187.0
1549890708,3186.8
1549890706,3186.8
1549890705,3187.0
1549890698,3186.0
1549890698,3185.8
1549890697,3184.53
1549890687,3184.53
1549890687,3184.0
1549890660,3184.0
1549890636,3184.0
1549890632,3180.65
1549890621,3180.65
1549890589,3184.0
1549890589,3183.58
1549890564,3184.0
1549890516,3183.9
1549890493,3183.79
1549890493,3183.79
1549890473,3179.03
1549890448,3183.95
1549890444,3183.95
1549890422,3179.03
1549890382,3183.56
1549890382,3179.03
1549890381,3179.3
1549890380,3179.3
1549890372,3183.47
1549890352,3183.14
1549890283,3183.47
1549890251,3183.24
1549890169,3183.14
1549890133,3183.14
1549890116,3183.58
1549890067,3183.99
1549890065,3181.0
1549890065,3181.0
1549890065,3181.0
1549890010,3179.01
1549889941,3179.02
1549889938,3179.02
1549889937,3180.0
1549889936,3180.0
1549889922,3180.5
1549889865,3181.0
1549889713,3177.51
1549889703,3183.77
1549889701,3182.71
1549889693,3177.36
1549889686,3182.15
1549889670,3180.5
1549889670,3181.0
1549889670,3181.0
1549889563,3181.0
1549889555,3183.77
1549889552,3183.72
1549889483,3184.48
1549889469,3182.0
1549889441,3181.0
1549889422,3186.88
1549889422,3186.34
1549889422,3186.34
1549889422,3185.99
1549889422,3185.99
1549889422,3185.99
1549889421,3185.99
1549889416,3185.99
1549889401,3181.0
1549889401,3181.13
1549889399,3183.0
1549889327,3184.25
1549889281,3185.99
1549889266,3186.6
1549889265,3184.25
1549889265,3184.25
1549889263,3180.28
1549889260,3184.25
1549889258,3180.25
1549889258,3180.25
1549889247,3184.25
1549889247,3184.25
1549889246,3184.25
1549889243,3184.25
1549889240,3184.25
1549889229,3184.25
1549889228,3184.25
1549889215,3184.25
1549889212,3184.25
1549889149,3184.25
1549889147,3184.24
1549889136,3184.25
1549889136,3182.72
1549889135,3182.72
1549889118,3178.58
1549889116,3182.41
1549889115,3182.41
1549889102,3183.23
1549889064,3182.41
1549889060,3182.41
1549889039,3182.41
1549888988,3182.41
1549888947,3182.41
1549888881,3182.4
1549888881,3182.38
1549888822,3182.38
1549888817,3182.38
1549888815,3182.28
1549888815,3182.28
1549888757,3175.27
1549888757,3176.0
1549888757,3177.0
1549888757,3177.02
1549888757,3177.06
1549888755,3177.77
1549888657,3182.38
1549888656,3182.38
1549888601,3182.39
1549888533,3182.39
1549888514,3182.39
1549888512,3182.39
1549888480,3182.39
1549888445,3182.21
1549888411,3176.43
1549888398,3182.2
1549888389,3182.2
1549888381,3182.2
1549888372,3176.39
1549888334,3179.99
1549888334,3179.58
1549888333,3179.77
1549888317,3179.72
1549888291,3179.0
1549888284,3178.49
1549888282,3178.49
1549888273,3178.6
1549888271,3175.46
1549888266,3178.6
1549888263,3178.6
1549888259,3178.6
1549888258,3175.46
1549888245,3178.89
1549888219,3175.45
1549888217,3178.61
1549888215,3175.45
1549888214,3175.45
1549888208,3178.77
1549888189,3178.93
1549888188,3178.93
1549888184,3179.05
1549888159,3178.92
1549888159,3178.92
1549888155,3178.84
1549888155,3178.84
1549888145,3179.1
1549888145,3182.19
1549888145,3182.19
1549888136,3179.42
1549888106,3179.54
1549888046,3182.25
1549888046,3181.49
1549888045,3175.18
1549888045,3177.3
1549888037,3181.49
1549888036,3181.49
1549888014,3181.49
1549887983,3177.3
1549887983,3177.3
1549887983,3177.3
1549887914,3182.31
1549887857,3182.39
1549887856,3182.39
1549887854,3180.38
1549887767,3177.3
1549887746,3177.09
1549887715,3177.13
1549887710,3182.39
1549887696,3182.39
1549887684,3182.39
1549887674,3182.39
1549887660,3182.39
1549887629,3177.11
1549887594,3176.99
1549887586,3184.13
1549887579,3184.2
1549887576,3184.2
1549887537,3181.68
1549887527,3181.76
1549887494,3182.26
1549887493,3175.55
1549887476,3182.4
1549887442,3183.22
1549887430,3183.54
1549887429,3178.84
1549887424,3178.84
1549887424,3177.39
1549887423,3177.39
1549887404,3177.39
1549887386,3177.39
1549887385,3177.39
1549887360,3177.39
1549887358,3177.39
1549887315,3176.41
1549887312,3183.67
1549887267,3177.37
1549887267,3177.37
1549887263,3175.01
1549887254,3177.37
1549887250,3179.31
1549887215,3177.02
1549887178,3179.31
1549887157,3175.01
1549887146,3179.31
1549887140,3179.31
1549887135,3175.01
1549887135,3179.31
1549887112,3177.02
1549887077,3177.02
1549887074,3179.31
1549887023,3177.02
1549887012,3179.32
1549887011,3179.28
1549887004,3178.84
1549887004,3178.83
1549887004,3177.35
1549887002,3177.35
1549886980,3172.11
1549886968,3172.02
1549886967,3172.06
1549886950,3177.33
1549886926,3177.02
1549886916,3175.28
1549886884,3175.27
1549886843,3168.78
1549886843,3168.78
1549886799,3169.02
1549886770,3175.12
1549886766,3175.2
1549886744,3168.79
1549886716,3168.85
1549886711,3175.66
1549886698,3168.58
1549886696,3170.73
1549886669,3175.74
1549886656,3175.74
1549886650,3175.76
1549886593,3175.86
1549886592,3170.73
1549886529,3176.06
1549886522,3176.04
1549886521,3176.04
1549886503,3170.74
1549886482,3176.11
1549886443,3176.25
1549886413,3170.75
1549886355,3176.83
1549886352,3176.88
1549886351,3176.87
1549886350,3176.87
1549886346,3176.88
1549886311,3170.74
1549886309,3172.0
1549886304,3176.88
1549886298,3172.0
1549886170,3177.21
1549886170,3177.2
1549886160,3177.29
1549886120,3171.24
1549886120,3171.24
1549886111,3177.29
1549886066,3177.29
1549886050,3177.29
1549886050,3176.57
1549886014,3176.57
1549885996,3177.29
1549885995,3177.29
1549885990,3177.29
1549885955,3171.0
1549885955,3171.23
1549885955,3171.26
1549885939,3177.27
1549885912,3170.73
1549885912,3171.88
1549885912,3171.99
1549885912,3174.0
1549885910,3176.92
1549885880,3178.5
1549885811,3178.96
1549885809,3178.99
1549885809,3178.31
1549885809,3178.18
